Date,N10D,GPRD,GPRD_ACT,GPRD_THREAT,date,GPRD_MA30,GPRD_MA7,event,var_name,var_label
1970-01-01 00:00:00.020060810,1062,143.4822235107422,155.47886657714844,129.6847381591797,2006-08-10,145.9940948486328,135.58740234375,,,
1970-01-01 00:00:00.020060811,1075,252.6795654296875,270.3336486816406,271.60687255859375,2006-08-11,149.26385498046875,152.7739715576172,,,
1970-01-01 00:00:00.020060812,1106,233.61688232421875,268.7282409667969,214.183837890625,2006-08-12,151.02139282226562,170.45848083496094,,,
1970-01-01 00:00:00.020060813,786,134.86280822753906,201.67152404785156,77.09806823730469,2006-08-13,149.78753662109375,177.57582092285156,,,
1970-01-01 00:00:00.020060814,831,207.28463745117188,254.33425903320312,205.51051330566406,2006-08-14,153.04757690429688,182.70025634765625,,,
1970-01-01 00:00:00.020060815,912,239.7252960205078,304.165771484375,223.5014190673828,2006-08-15,156.88430786132812,195.51148986816406,,,
1970-01-01 00:00:00.020060816,961,134.4330291748047,137.45562744140625,131.84930419921875,2006-08-16,153.8955078125,192.2977752685547,,,
1970-01-01 00:00:00.020060817,1109,137.4013671875,178.6675262451172,114.2535400390625,2006-08-17,151.58895874023438,191.4290771484375,,,
1970-01-01 00:00:00.020060818,1048,154.88150024414062,201.67152404785156,131.4171600341797,2006-08-18,150.777099609375,177.4579315185547,,,
1970-01-01 00:00:00.020060819,1120,100.56008911132812,100.25055694580078,93.45638275146484,2006-08-19,149.78570556640625,158.44981384277344,,,
1970-01-01 00:00:00.020060820,849,109.24840545654297,147.80931091308594,103.82111358642578,2006-08-20,148.6815185546875,154.79061889648438,,,
1970-01-01 00:00:00.020060821,826,156.40452575683594,135.93295288085938,180.07652282714844,2006-08-21,149.29812622070312,147.52203369140625,,,
1970-01-01 00:00:00.020060822,901,180.15074157714844,153.9396209716797,214.00140380859375,2006-08-22,151.77078247070312,139.01138305664062,,,
1970-01-01 00:00:00.020060823,952,160.06105041503906,138.75509643554688,162.02963256835938,2006-08-23,152.0871124267578,142.6725311279297,,,
1970-01-01 00:00:00.020060824,1099,120.56661224365234,90.14662170410156,130.33139038085938,2006-08-24,151.40231323242188,140.26756286621094,,,
1970-01-01 00:00:00.020060825,1097,150.9830322265625,168.58047485351562,130.56900024414062,2006-08-25,150.93133544921875,139.71063232421875,,,
1970-01-01 00:00:00.020060826,1100,135.51412963867188,96.06898498535156,165.2702178955078,2006-08-26,151.60447692871094,144.70407104492188,,,
1970-01-01 00:00:00.020060827,816,73.07135009765625,56.65833282470703,74.26358032226562,2006-08-27,148.03915405273438,139.53591918945312,,,
1970-01-01 00:00:00.020060828,693,129.0610809326172,181.08241271972656,87.44457244873047,2006-08-28,148.32595825195312,135.6297149658203,,,
1970-01-01 00:00:00.020060829,860,161.7765655517578,130.55886840820312,185.76885986328125,2006-08-29,150.37637329101562,133.0048370361328,,,
1970-01-01 00:00:00.020060830,1021,110.31077575683594,77.62674713134766,134.8924560546875,2006-08-30,149.04701232910156,125.89765167236328,,,
1970-01-01 00:00:00.020060831,1150,100.81727600097656,103.37857818603516,114.97059631347656,2006-08-31,147.35574340820312,123.0763168334961,,,
1970-01-01 00:00:00.020060901,1083,159.05218505859375,134.16836547851562,162.77769470214844,2006-09-01,147.64901733398438,124.22904968261719,,,
1970-01-01 00:00:00.020060902,1121,118.20044708251953,123.72845458984375,122.8592300415039,2006-09-02,146.9925079345703,121.75566864013672,,,
1970-01-01 00:00:00.020060903,853,93.20237731933594,100.658447265625,90.41747283935547,2006-09-03,145.68679809570312,124.63153076171875,,,
1970-01-01 00:00:00.020060904,725,155.34799194335938,191.30978393554688,151.97262573242188,2006-09-04,147.2042236328125,128.38681030273438,,,
1970-01-01 00:00:00.020060905,877,173.74928283691406,180.74551391601562,169.6045684814453,2006-09-05,150.16114807128906,130.09719848632812,,,
1970-01-01 00:00:00.020060906,1086,134.21084594726562,176.36973571777344,106.52777099609375,2006-09-06,148.92105102539062,133.51148986816406,,,
1970-01-01 00:00:00.020060907,1225,81.12410736083984,107.83252716064453,62.960086822509766,2006-09-07,146.62364196777344,130.69818115234375,,,
1970-01-01 00:00:00.020060908,1111,149.08045959472656,160.51129150390625,158.67529296875,2006-09-08,146.3620147705078,129.27365112304688,,,
1970-01-01 00:00:00.020060909,1203,121.15792083740234,120.78498077392578,137.38172912597656,2006-09-09,145.6178741455078,129.69613647460938,,,
1970-01-01 00:00:00.020060910,949,97.73645782470703,83.51624298095703,121.90637969970703,2006-09-10,140.45310974121094,130.3438720703125,,,
1970-01-01 00:00:00.020060911,871,140.7175750732422,144.07589721679688,120.17353057861328,2006-09-11,137.35646057128906,128.25381469726562,,,
1970-01-01 00:00:00.020060912,1013,120.99210357666016,156.47958374023438,97.88957214355469,2006-09-12,136.89410400390625,120.7170639038086,,,
1970-01-01 00:00:00.020060913,1102,108.21454620361328,89.90121459960938,109.98018646240234,2006-09-13,133.59176635742188,117.00331115722656,,,
1970-01-01 00:00:00.020060914,1190,119.69783020019531,105.4538803100586,124.99429321289062,2006-09-14,129.59085083007812,122.51383972167969,,,
1970-01-01 00:00:00.020060915,1125,97.16864776611328,105.67588806152344,83.24722290039062,2006-09-15,128.3487091064453,115.09786987304688,,,
1970-01-01 00:00:00.020060916,1256,73.84705352783203,78.8782958984375,74.5645980834961,2006-09-16,126.23023223876953,108.33917236328125,,,
1970-01-01 00:00:00.020060917,905,91.50739288330078,102.17281341552734,79.13491821289062,2006-09-17,124.11775970458984,107.44931030273438,,,
1970-01-01 00:00:00.020060918,917,111.98429107666016,129.64598083496094,84.10698699951172,2006-09-18,124.49856567382812,103.34455108642578,,,
1970-01-01 00:00:00.020060919,1063,155.8122100830078,149.1193084716797,165.84030151367188,2006-09-19,126.05069732666016,108.31885528564453,,,
1970-01-01 00:00:00.020060920,1143,124.61978912353516,75.11956024169922,159.05271911621094,2006-09-20,124.99120330810547,110.66246032714844,,,
1970-01-01 00:00:00.020060921,1236,112.56298065185547,149.6219940185547,89.14252471923828,2006-09-21,122.73828125,109.64319610595703,,,
1970-01-01 00:00:00.020060922,1128,105.72024536132812,76.11848449707031,126.98066711425781,2006-09-22,120.92691802978516,110.86485290527344,,,
1970-01-01 00:00:00.020060923,1233,99.40390014648438,128.55946350097656,80.42346954345703,2006-09-23,120.22149658203125,114.51583099365234,,,
1970-01-01 00:00:00.020060924,884,71.19772338867188,104.5999984741211,43.62336730957031,2006-09-24,117.56198120117188,111.61444854736328,,,
1970-01-01 00:00:00.020060925,912,76.27622985839844,72.42042541503906,78.52751922607422,2006-09-25,115.58738708496094,106.51329803466797,,,
1970-01-01 00:00:00.020060926,1029,115.8915786743164,77.02323913574219,139.1974639892578,2006-09-26,117.01473236083984,100.81034851074219,,,
1970-01-01 00:00:00.020060927,1092,81.90414428710938,78.62789154052734,80.71806335449219,2006-09-27,115.44283294677734,94.70811462402344,,,
1970-01-01 00:00:00.020060928,1209,117.81671142578125,103.79661560058594,141.25660705566406,2006-09-28,113.97750091552734,95.45864868164062,,,
1970-01-01 00:00:00.020060929,1126,114.73369598388672,134.91036987304688,102.74347686767578,2006-09-29,114.12493133544922,96.74628448486328,,,
1970-01-01 00:00:00.020060930,1199,85.64604187011719,93.64522552490234,68.92002868652344,2006-09-30,113.61922454833984,94.78087615966797,,,
1970-01-01 00:00:00.020061001,903,55.026039123535156,87.77066040039062,30.50391960144043,2006-10-01,110.15168762207031,92.47063446044922,,,
1970-01-01 00:00:00.020061002,886,108.4249038696289,134.18212890625,105.70330810546875,2006-10-02,109.82583618164062,97.06330108642578,,,
1970-01-01 00:00:00.020061003,1026,113.00182342529297,109.43531036376953,102.01866149902344,2006-10-03,110.4858169555664,96.65048217773438,,,
1970-01-01 00:00:00.020061004,1095,130.0825653076172,66.34901428222656,176.08700561523438,2006-10-04,109.64363861083984,103.53311157226562,,,
1970-01-01 00:00:00.020061005,1242,122.68769073486328,79.76741790771484,137.50341796875,2006-10-05,107.94158172607422,104.22896575927734,,,
1970-01-01 00:00:00.020061006,1107,110.71815490722656,101.42784118652344,124.41300201416016,2006-10-06,107.15849304199219,103.65531921386719,,,
1970-01-01 00:00:00.020061007,1217,70.76972961425781,70.55188751220703,76.95409393310547,2006-10-07,106.81334686279297,101.5301284790039,,,
1970-01-01 00:00:00.020061008,893,48.223270416259766,51.77289581298828,43.18370819091797,2006-10-08,103.4514389038086,100.55830383300781,,,
1970-01-01 00:00:00.020061009,836,99.0600357055664,79.00409698486328,112.0252685546875,2006-10-09,102.71484375,99.22046661376953,,,
1970-01-01 00:00:00.020061010,987,251.7148895263672,66.91735076904297,379.546630859375,2006-10-10,107.84745788574219,119.03662109375,,,
1970-01-01 00:00:00.020061011,1062,243.29592895507812,105.72563934326172,342.3677062988281,2006-10-11,111.26673889160156,135.2099609375,,,
1970-01-01 00:00:00.020061012,1246,109.00102233886719,121.91739654541016,128.21926879882812,2006-10-12,110.86703491210938,133.2547149658203,,,
1970-01-01 00:00:00.020061013,1110,122.35610961914062,124.95458984375,129.03982543945312,2006-10-13,111.33842468261719,134.9172821044922,,,
1970-01-01 00:00:00.020061014,1147,101.08097076416016,74.85758972167969,120.07427215576172,2006-10-14,110.71785736083984,139.24746704101562,,,
1970-01-01 00:00:00.020061015,863,69.091796875,84.18560028076172,63.835548400878906,2006-10-15,109.78196716308594,142.2286834716797,,,
1970-01-01 00:00:00.020061016,867,160.4704132080078,144.7406005859375,190.6230926513672,2006-10-16,112.6694107055664,151.0015869140625,,,
1970-01-01 00:00:00.020061017,1025,151.8933563232422,148.2039794921875,182.73780822753906,2006-10-17,114.6822738647461,136.74136352539062,,,
